crossing,count
"E CARSON ST / N BELLFLOWER BLVD, LONG BEACH, CA 90808",8
500 BLK E ARTESIA BLVD LONG BEACH CA 90805,8
"2600 BLK CASPIAN AVE, LONG BEACH, CA 90810",8
"500 E NEW YORK ST, LONG BEACH, CA 90813",8
"3600 BLK MONICA AVE, LONG BEACH, CA 90808",8
"7000 BLK E EL PASEO ST, LONG BEACH, CA 90815",8
"1500 BLK PACIFIC AVE, LONG BEACH, CA 90813",8
"2900 BLOCK RADNOR AVE, LONG BEACH CA",8
"3100 BLK PINE AVE, LONG BEACH, CA 90807",8
"1500 PACIFIC AVE, LONG BEACH, CA 90813",8
"1545 W 31ST ST, LONG BEACH, CA 90810",8
5400 BLK N PARAMOUNT BLVD LONG BEACH CA 90805,8
"1000 BLK E 72ND ST, LONG BEACH, CA 90805",8
"79 E MARKET ST, LONG BEACH, CA 90805",8
"2000 BLK LEWIS AVE, LONG BEACH, CA 90806",8
"1200 BLK E FLORIDA ST, LONG BEACH, CA 90802",8
"2900 N STUDEBAKER RD, LONG BEACH, CA 90815",8
"2600 BLK E SOUTH ST, LONG BEACH, CA 90805",8
"1600 BLK E MARKET ST, LONG BEACH, CA 90805",8
"1600 BLK GAVIOTA AVE, LONG BEACH, CA 90813",8
"10700 BLK SOUTH ST, CERRITOS, CA 90703",8
"2300 BLK CANEHILL AVE, LONG BEACH, CA 90815",8
"1600 BLK SHERMAN PL, LONG BEACH, CA 90804",8
"1600 CHERRY AVE, LONG BEACH, CA 90813",8
"2800 BLK CHESTNUT AVE, LONG BEACH, CA 90806",8
7500 BLK E SPRING STREET LONG BEACH CA 90815,8
"3500 E STEARNS ST, LONG BEACH, CA 90815",8
"2200 BLK COTA AVE, LONG BEACH, CA 90810",8
"2300 BLK E 6TH ST, LONG BEACH, CA 90814",8
"2300 BLK E POPPY ST, LONG BEACH, CA 90805",8
"3800 BLK E STEARNS ST, LONG BEACH, CA 90815",8
"600 BLOCK W 17TH ST, LONG BEACH CA",8
"2000 BLK W CANTON ST, LONG BEACH, CA 90810",8
"2600 BLK N STUDEBAKER RD, LONG BEACH, CA 90815",8
"900 BLK N PARK CIR, LONG BEACH, CA 90813",8
"1000 BLK CHESTNUT AVE, LONG BEACH, CA 90813",8
"900 BLK PACIFIC AVE, LONG BEACH, CA 90813",8
"3900 BLK FALCON AVE, LONG BEACH, CA 90807",8
"18600 BLK BLOOMFIELD AVE, CERRITOS, CA 90703",8
"100 BLK E ELLIS ST, LONG BEACH, CA 90805",8
"1200 BLK E 8TH ST, LONG BEACH, CA 90813",8
"1000 BLK E 70TH ST, LONG BEACH, CA 90805",7
"6600 BLK ORIZABA AVE, LONG BEACH, CA 90805",7
"4600 BLK LONG BEACH BLVD, LB 90805",7
"2900 BLK REDONDO AVE, LONG BEACH, CA 90806",7
"1300 BLK W COWLES ST, LONG BEACH, CA 90813",7
"200 BLK W 10TH ST, LONG BEACH, CA 90813",7
"4400 BLK HOWARD AVE, LOS ALAMITOS, CA 90720",7
"DEL AMO BLVD / LONG BEACH BLVD, LONG BEACH, CA 90805",7
"200 BLK W 67TH WAY, LONG BEACH, CA 90805",7
"1600 E JACKSON ST, LONG BEACH, CA 90805",7
"1000 WALNUT AVE, LONG BEACH, CA 90813",7
"800 BLK CERRITOS AVE, LONG BEACH, CA 90813",7
"6800 BLK COACHELLA AVE, LONG BEACH 90805",7
"200 BLK W DEL AMO BLVD, LONG BEACH, CA 90805",7
"5900 BLK CHERRY AVE, LONG BEACH, CA 90805",7
"6500 BLK GUNDRY AVE, LONG BEACH, CA 90805",7
"300 BLK E JANICE ST, LONG BEACH, CA 90805",7
"3800 BLK E ANAHEIM ST, LONG BEACH, CA 90804",7
"3000 N SPRINGDALE DR, LONG BEACH, CA 90810",7
"1900 BLK E 53RD ST, LONG BEACH CA, 90805",7
"1800 BLK ORIZABA AVE, SIGNAL HILL, CA 90755",7
"2200 OLIVE AVE, LONG BEACH, CA 90806",7
"6500 BLK CALIFORNIA AVE, LONG BEACH, CA 90805",7
"ATLANTIC AVE / E 36TH ST, LONG BEACH, CA 90807",7
"3700 BLK SNOWDEN AVE, LONG BEACH, CA 90808",7
"3700 BLK KALLIN AVE, LONG BEACH, CA 90808",7
"1300 BLK E FLORIDA ST, LONG BEACH, CA 90802",7
"1100 BLK E ANAHEIM ST, LONG BEACH, CA 90813",7
"2200 OBISPO AVE, SIGNAL HILL, CA 90755",7
"1900 BLK E OCEAN BLVD, LONG BEACH, CA 90802",7
"3900 BLOCK TOLAND CIR, LOS ALAMITOS CA",7
"5400 BLK ORANGE AVE, LONG BEACH, CA 90805",7
6700 BLK CHERRY AVE LONG BEACH CA 90805,7
"200 BLK E 67TH WAY, LONG BEACH, CA 90805",7
"1800 BLK HARDING ST. LONG BEACH, CA 90805",7
"7000 ATLANTIC PL, LONG BEACH, CA 90805",7
"5400 N PARAMOUNT BLVD, LONG BEACH, CA 90805",7
"2700 GUNDRY AVE, SIGNAL HILL, CA 90755",7
"2800 N BELLFLOWER BLVD, LONG BEACH, CA 90815",7
"1200 CEDAR AVE, LONG BEACH, CA 90813",7
"3000 BLK GOLDEN AVE, LONG BEACH, CA 90806",7
"5900 BLK LEMON AVE, LONG BEACH, CA 90805",7
"2000 BLK W 17TH ST, LONG BEACH, CA 90813",7
"W WARDLOW RD / SANTA FE AVE, LONG BEACH, CA 90810",7
"200 BLK E 51ST ST, LONG BEACH, CA 90805",7
"2600 BLK ADRIATIC AVE, LONG BEACH, CA 90810",7
"3800 BLK ATLANTIC AVE, LONG BEACH, CA 90807",7
"4200 BLK PINE AVE, LONG BEACH, CA 90807",7
"6400 BLOCK ATLANTIC AVE, LONG BEACH CA",7
4000 BLK PACIFIC AVE LONG BEACH CA 90805,7
"W SPRING ST / MAGNOLIA AVE, LONG BEACH, CA 90806",7
6400 BLK PACIFIC COAST HIGHWAY LONG BEACH CA 90803,7
"5600 BLK OLIVE AVE, LONG BEACH, CA 90805",7
"300 W 31ST ST, LONG BEACH, CA 90806",7
"12000 BLK MILES ST, CERRITOS, CA 90703",7
"2300 BLK BALTIC AVE, LONG BEACH, CA 90810",7
"2800 N STUDEBAKER RD, LONG BEACH, CA 90815",7
"10000 BLK SOUTH ST, CERRITOS, CA 90703",7
"5600 LEWIS AVE, LONG BEACH, CA 90805",7
"1800 BLK ORANGE AVE, LONG BEACH, CA 90806",7
"2300 BLK FAUST AVE, LONG BEACH, CA 90815",7
"1300 BLK E POINSETTIA ST, LONG BEACH, CA 90805",7
"3500 BLK KAREN AVE AVE, LONG BEACH, CA 90808",7
"1600 BLK W 19TH ST, LONG BEACH, CA 90810",7
11000 BLK 216TH STREET LAKEWOOD CA 90715,7
"100 BLK PACIFIC AVE, LONG BEACH, CA 90802",7
"7000 BLK EASTONDALE AVE, LONG BEACH, CA 90805",7
"6800 BLK INDIANA AVE, LONG BEACH, CA 90805",7
"400 BLK E 55TH ST, LONG BEACH, CA 90805",7
"400 BLK CHERRY AVE, LONG BEACH, CA 90802",7
"700 BLK ORANGE AVE, LONG BEACH, CA 90813",7
"6700 BLK DELTA AVE, LONG BEACH, CA 90805",7
"1100 BLK CHESTNUT AVE, LONG BEACH, CA 90813",7
6800 BLK KEYNOTE ST,7
10000 BLK WALNUT STREET LOS ALAMITOS CA 90720,7
1400 BLK CORONADO,7
"3700 GREEN AVE, LOS ALAMITOS, CA 90720",7
"2600 BLK LONG BEACH BLVD, LONG BEACH, CA 90806",7
"190 BLK W ADAMS ST, LONG BEACH, CA 90805",7
"5800 BLOCK CHERRY AVE, LONG BEACH CA",7
"2600 BLK N LA VERE DR, LONG BEACH, CA 90810",7
"1900 BLK LONG BEACH BLVD, LONG BEACH, CA 90806",7
"6100 LEWIS AVE, LONG BEACH, CA 90805",7
"2400 BLK E 15TH ST, LONG BEACH, CA 90804",7
"1400 BLK SANTA FE AVE, LONG BEACH, CA 90813",7
"E 59TH ST / ATLANTIC AVE, LONG BEACH, CA 90805",7
12601 TOWN CENTER DR,7
"LONG BEACH BLVD / ARTESIA BLVD, LONG BEACH, CA 90805",7
"19211 STUDEBAKER RD, CERRITOS, CA 90703",7
"1800 BLK SAN FRANCISCO AVE, LONG BEACH, CA 90806",7
"7550 BLK E SPRING ST, LONG BEACH, CA 90815",7
"300 BLK E 61ST ST, LONG BEACH, CA 90805",7
"400 BLK E SOUTH ST, LONG BEACH, CA 90805",7
"3700 BLK ATLANTIC AVE, LONG BEACH, CA 90807",7
"3700 BLK FARQUHAR AVE, LOS ALAMITOS, CA 90720",7
"E 14TH ST / TEMPLE AVE, LONG BEACH, CA 90804",7
"1000 BLK ORIZABA AVE, LONG BEACH, CA 90804",7
"2100 GALE AVE, LONG BEACH, CA 90810",7
"ORANGE AVE / SOUTH ST, LONG BEACH, CA 90805",7
"3500 BLK THOR AVE, LOS ALAMITOS, CA 90720",7
"1300 BLK ELM AVE, LONG BEACH, CA 90813",7
6900 BLK LIME AVE LONG BEACH CA 90805,7
"2200 BLK W LINCOLN ST, LONG BEACH, CA 90810",7
"200 BLK EUCLID AVE, LONG BEACH, CA 90803",7
"7000 E SPRING ST, LONG BEACH, CA 90815",7
"200 BLK GRAND AVE, LONG BEACH, CA 90803",7
"400 BLK E ARBOR ST, LONG BEACH, CA 90805",7
"12100 BLK PARK ST, CERRITOS, CA 90703",7
"6200 BLK PARIMA ST, LONG BEACH, CA 90803",7
"2100 BLK ELM AVE, LONG BEACH, CA 90806",7
"500 BLK W 16TH ST, LONG BEACH, CA 90813",7
"1300 BLK DAWSON AVE, LONG BEACH, CA 90804",7
"800 BLK MAINE AVE, LONG BEACH, CA 90813",7
"E CARSON ST / PALO VERDE AVE, LONG BEACH, CA 90808",7
"2100 BLK FASHION AVE, LONG BEACH, CA 90810",7
"2400 BLK W CAMERON ST, LONG BEACH, CA 90810",7
"18000 BLK JEFFREY AVE, CERRITOS, CA 90703",7
"2600 CASPIAN AVE, LONG BEACH, CA 90810",7
"6712 E WALKERTON ST, LONG BEACH, CA 90808",7
"5000 BLK ATLANTIC AVE, LONG BEACH, CA 90805",7
"1900 BLK PINE AVE, LONG BEACH, CA 90806",7
"3800 BLK MAINE AVE, LONG BEACH, CA 90806",7
"100 BLK ST JOSEPH AVE, LB 90803",7
"1300 BLK ROSE AVE, LONG BEACH, CA 90813",7
11000 BLK E SOLANA PLACE CERRITOS CA 90703,7
"900 BLK DAISY AVE, LONG BEACH, CA 90813",7
"1400 BLK ORIZABA AVE, LONG BEACH, CA 90804",7
"2000 BLK LINDEN AVE, LONG BEACH, CA 90806",7
"11900 SHASTA CIR, CERRITOS, CA 90703",7
"1300 BLK E 7TH ST, LONG BEACH, CA 90813",7
"LONG BEACH BLVD / DEL AMO BLVD, LONG BEACH, CA 90805",7
1700 BLK ATLANTIC AVE LONG BEACH CA 90813,7
"1500 BLK E BAILEY WAY, LONG BEACH, CA 90813",7
"300 BLK LIME AVE, LONG BEACH, CA 90802",7
"3200 BLK E ARTESIA BLVD, LONG BEACH, CA 90805",7
"1000 LIME AVE, LONG BEACH, CA 90813",7
"1200 BLK CHESTNUT AVE, LONG BEACH, CA 90813",7
"2800 BLK PACIFIC AVE, LONG BEACH, CA 90806",7
"3500 THOR AVE, LOS ALAMITOS, CA 90720",7
"1200 BLK E SOUTH ST, LONG BEACH, CA 90805",7
"3700 BLK CHERRY AVE, LONG BEACH, CA 90807",7
"800 BLK E WARDLOW RD, LONG BEACH, CA 90807",7
"5000 BLK PACIFIC AVE, LONG BEACH, CA 90805",7
"4200 BLK E STEARNS ST, LONG BEACH, CA 90815",7
"2500 BLK CASPIAN AVE, LONG BEACH, CA 90810",7
"400 BLK W PACIFIC COAST HWY, LONG BEACH, CA 90806",7
"6600 BLK LONG BEACH BLVD, LONG BEACH 90805",7
"1900 BLK E 68TH ST, LONG BEACH, CA 90805",7
"20100 PLAZA DE CORDOBA, CERRITOS, CA 90703",7
"7500 BLK E SPRING ST, LB 90815",7
"4300 BLK HEATHER RD, LONG BEACH, CA 90808",7
"1400 BLK ROSE AVE, LONG BEACH, CA 90813",7
"2100 BLK LOCUST AVE, LONG BEACH, CA 90806",7
"5000 BLOCK LBB, LONG BEACH CA",7
"1ST ST / LONG BEACH BLVD, LONG BEACH, CA 90802",7
"4300 BLK E COLORADO ST, LONG BEACH, CA 90814",7
"1500 BLK MAGNOLIA AVE, LONG BEACH, CA 90813",7
"18000 BLK BLOOMFIELD AVE, CERRITOS, CA 90703",7
"2500 BLK E 67TH ST, LONG BEACH, CA 90805",7
"1300 XIMENO AVE, LONG BEACH, CA 90804",7
"800 W PACIFIC COAST HWY, LONG BEACH, CA 90806",7
"800 BLK E VIA WANDA, LONG BEACH, CA 90805",7
"1400 BLK LONG BEACH BLVD, LONG BEACH, CA 90813",7
"3600 BLK DENVER AVE, LONG BEACH, CA 90810",7
"1200 BLK E WERNER ST, LONG BEACH, CA 90813",7
"3100 BLK PASADENA AVE, LONG BEACH, CA 90807",7
"100 BLK E OSGOOD ST, LONG BEACH, CA 90805",7
"4100 E BROADWAY, LONG BEACH, CA 90803",7
"900 BLK N LOMA VISTA DR, LONG BEACH, CA 90813",7
"CHERRY AVE / E WILLOW ST, SIGNAL HILL, CA 90755",7
"E WILLOW ST / PALO VERDE AVE, LONG BEACH, CA 90815",7
"1400 BLK SEABRIGHT AVE, LONG BEACH, CA 90813",7
"6100 BLK LINDEN AVE, LONG BEACH, CA 90805",7
"6000 BLK OBISPO AVE, LONG BEACH, CA 90805",7
"200 BLK AQUARIUM WAY, LONG BEACH, CA 90802",7
"800 BLK CHESTNUT AVE, LONG BEACH, CA 90813",7
"1000 W MARKET ST, LONG BEACH, CA 90805",7
"E ARTESIA BLVD / CHERRY AVE, LONG BEACH, CA 90805",6
"2200 BLK N BELLFLOWER BLVD, LONG BEACH, CA 90815",6
"2800 PALO VERDE AVE, LONG BEACH, CA 90815",6
"727 CERRITOS AVE, LONG BEACH, CA 90813",6
"1300 BLK GUNDRY AVE, LONG BEACH, CA 90813",6
1700 BLK E ERIE STREET LONG BEACH CA 90802,6
"1700 BLK BOLSA AVE, SEAL BEACH, CA 90740",6
"5900 BLK ATLANTIC AVE, LONG BEACH, CA 90805",6
"7300 BLK E SPRING ST, LONG BEACH, CA 90808",6
"3100 BLK MARBER AVE, LONG BEACH, CA 90808",6
"800 BLK PACIFIC AVE, LONG BEACH, CA 90813",6
"6TH ST / ATLANTIC AVE, LONG BEACH, CA 90802",6
"3900 BLK FARQUHAR AVE, LOS ALAMITOS, CA 90720",6
"2100 W COLUMBIA ST, LONG BEACH, CA 90801",6
"2900 BLK PACIFIC AVE, LONG BEACH, CA 90806",6
"3600 FAUST AVE, LONG BEACH, CA 90808",6
"3400 E POPPY ST, LONG BEACH, CA 90805",6
"1200 E 23RD ST, SIGNAL HILL, CA 90755",6
"1700 BLK GAVIOTA AVE, LONG BEACH 90813",6
"3200 E 4TH ST, LONG BEACH, CA 90814",6
"500 BLK CEDAR AVE, LONG BEACH, CA 90802",6
"700 BLK JUNIPERO AVE, LONG BEACH, CA 90804",6
"50 W DEL AMO BLVD, LONG BEACH, CA 90805",6
6TH ST/CEDAR AVE LB 90802,6
"1300 BLK E 20TH ST, LONG BEACH, CA 90806",6
"5900 BLK GARDENIA AVE, LONG BEACH, CA 90805",6
"1400 E 17TH ST, LONG BEACH, CA 90813",6
"12000 CAMINO VALENCIA, CERRITOS, CA 90703",6
"3000 BLK DAISY AVE, LONG BEACH, CA 90806",6
"4900 BLK OREGON AVE, LONG BEACH, CA 90805",6
"2900 BLK CALIFORNIA AVE, SIGNAL HILL, CA 90755",6
"1800 LEWIS AVE, LONG BEACH, CA 90806",6
"1000 BLK VINA AVE, LONG BEACH, CA 90813",6
"2700 BLK EASY AVE, LONG BEACH, CA 90810",6
"1600 SURFSIDE AVE, SEAL BEACH, CA 90743",6
"7500 BLOCK E SPRING ST, LONG BEACH CA",6
"CHERRY AVE / ARTESIA BLVD, LONG BEACH, CA 90805",6
"4900 BLK ORANGE AVE, LONG BEACH, CA 90807",6
"2600 BLK OLIVE AVE, LONG BEACH, CA 90806",6
"6300 BLK ATLANTIC AVE, LONG BEACH, CA 90805",6
"100 BLK AQUARIUM WAY, LONG BEACH, CA 90802",6
"4100 BLOCK E WILLOW ST, LONG BEACH CA",6
"2000 BLK PETALUMA AVE, LONG BEACH, CA 90815",6
"2100 E 1ST ST, LONG BEACH, CA 90803",6
300 BLK E 8TH ST LONG BEACH CA 90813,6
70 BLK DAMERON ST LONG BEACH 90805,6
"13200 BLK ARABELLA ST, CERRITOS, CA 90703",6
"600 BLOCK LOMA AVE, LONG BEACH CA",6
"300 BLK E FORHAN ST, LONG BEACH, CA 90805",6
"5500 BLK LEMON AVE, LONG BEACH, CA 90805",6
"300 BLK E SMITH ST, LONG BEACH, CA 90805",6
4900 BLK APPIAN WAY LB CA 90814,6
"3700 BLK COUNTRY CLUB DR, LONG BEACH, CA 90807",6
"5400 BLK ATLANTIC AVE, LONG BEACH, CA 90805",6
"1700 BLK OBISPO AVE, LONG BEACH, CA 90804",6
"4100 BLK DEL MAR AVE, LONG BEACH, CA 90807",6
"LOS ALAMITOS BLVD / BRADBURY RD, LOS ALAMITOS, CA 90720",6
"6300 BLK CHERRY AVE, LONG BEACH, CA 90805",6
"300 BLK LOMA AVE, LONG BEACH, CA 90814",6
"2200 BLK LONG BEACH BLVD, LONG BEACH, CA 90806",6
"19925 NANCY CIR, CERRITOS, CA 90703",6
"4900 BLK E FERRO ST, LONG BEACH, CA 90815",6
"300 BLK ORANGE AVE, LONG BEACH, CA 90802",6
"2000 BLK RIVER AVE, LONG BEACH, CA 90810",6
"7600 E SPRING ST, LONG BEACH, CA 90815",6
1700 BLK PINE AVE LONG BEACH CA 90813,6
7700 BLK E SPRING ST,6
"3300 E 65TH ST, LONG BEACH, CA 90805",6
"800 CATALINA AVE, SEAL BEACH, CA 90740",6
6600 BLK LONG BEACH BLVD LONG BEACH CA 90805,6
4800 BLK CLARK AVE LONG BEACH CA 90808,6
"100 E 57TH ST, LONG BEACH, CA 90805",6
"1700 BLK REDONDO AVE, LONG BEACH, CA 90804",6
"MYRTLE AVE / E HARDING ST, LONG BEACH, CA 90805",6
"300 BLK W 17TH ST, LONG BEACH, CA 90813",6
"100 BLK E 29TH ST, LONG BEACH, CA 90805",6
"300 BLK W 7TH ST, LONG BEACH, CA 90813",6
"400 BLK E 61ST ST, LONG BEACH, CA 90805",6
"340 LOS ANGELES RIVER, LONG BEACH, CA 90810",6
3400 BLK 67TH ST,6
"900 ELM AVE, LONG BEACH, CA 90813",6
"19800 BLOOMFIELD AVE, CERRITOS, CA 90703",6
"5800 BLK LINDEN AVE, LONG BEACH, CA 90805",6
7700 BLK E SPRING STREET LONG BEACH CA 90815,6
"2000 BLK E ARTESIA BLVD, LONG BEACH, CA 90805",6
"2000 BLK SAN FRANCISCO AVE, LONG BEACH, CA 90806",6
300 BLOCK W 3RD ST LONG BEACH CA 90802,6
"18900 KINGS ROW AVE, CERRITOS, CA 90703",6
400 BLK E 21ST STREET LONG BEACH 90806,6
"1600 BLK OCEAN AVE, SEAL BEACH, CA 90740",6
"1400 BLK PETERSON AVE, LONG BEACH, CA 90813",6
"300 E LA REINA WAY, LONG BEACH, CA, 90813",6
"3400 BLK E ANDY ST, LONG BEACH, CA 90805",6
"100 E ELDRIDGE ST, LONG BEACH, CA 90807",6
"5700 BLK CHERRY AVE, LONG BEACH, CA 90805",6
"6400 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",6
7700 E SPRING STREET,6
"6400 BLK ORANGE AVE, LONG BEACH, CA 90805",6
1600 BLK GOLDEN RAIN RD,6
"600 BLK E 16TH ST, LONG BEACH, CA 90813",6
"12600 TOWNE CENTER DR, CERRITOS, CA 90703",6
"100 BLK E EAGLE ST, LONG BEACH, CA 90806",6
"3000 BLK ADRIATIC AVE, LONG BEACH, CA 90810",6
"400 BLK OLIVE AVE, LONG BEACH, CA 90802",6
"2400 E 4TH ST, LONG BEACH, CA 90814",6
"3000 BLK BALTIC AVE, LONG BEACH, CA 90810",6
"3400 BLK HACKETT AVE, LONG BEACH, CA 90808",6
"1300 BLK W. 17TH ST, LONG BEACH, CA 90813",6
"1600 BLK GARDENIA AVE, LONG BEACH, CA 90813",6
"5500 E OCEAN BLVD, LONG BEACH, CA 90803",6
100 BLK E ELLIS,6
200 BLK E CUMMINGS LANE LONG BEACH CA 90805,6
"3000 BLK E 15TH ST, LONG BEACH, CA 90804",6
"1000 BLK E HILL ST, LONG BEACH, CA 90806",6
"5500 BLOCK E PCH, LONG BEACH CA",6
"1200 BLK E 20TH ST, LONG BEACH, CA 90806",6
"4700 BLK E OCEAN BLVD, LONG BEACH, CA 90803",6
"5500 BLK OLIVE AVE, LONG BEACH, CA 90805",6
5500 BLK OLIVE AVE LONG BEACH CA 90805,6
"5500 BLK LIME AVE, LONG BEACH, CA 90805",6
"600 BLK ELM AVE, LONG BEACH, CA 90802",6
"1000 BLK E 46TH ST, LONG BEACH, CA 90807",6
"6600 BLK OLIVE AVE, LONG BEACH, CA 90805",6
"100 BLK E HULLETT ST, LONG BEACH, CA 90805",6
"3000 BLK E PACIFIC COAST HWY, LONG BEACH CA",6
"1200 BLK ORIZABA AVE, LONG BEACH, CA 90804",6
"CHERRY AVE / E OCEAN BLVD, LONG BEACH, CA 90802",6
"1000 BLK E JACKSON ST, LONG BEACH, CA 90805",6
"7900 BLK E ROSINA, LB 90808",6
"3400 BLK STANBRIDGE AVE, LONG BEACH, CA 90808",6
"3000 BLK N GOLD STAR DR, LONG BEACH, CA 90810",6
"5400 BLK LINDEN AVE, LB 90805",6
"3800 BLK E 15TH ST, LONG BEACH, CA 90804",6
"15900 INDIAN CREEK RD, CERRITOS, CA 90703",6
"1800 W ARLINGTON ST, LONG BEACH, CA 90810",6
"3000 BLK SAN FRANCISCO AVE, LONG BEACH, CA 90806",6
"200 BLOCK E 67TH WAY, LONG BEACH CA",6
"200 BLOCK E 25TH ST, LONG BEACH CA",6
"2100 BLK GOLDEN AVE., LONG BEACH, CA 90806",6
"1700 GAVIOTA AVE, LONG BEACH, CA 90813",6
"1500 W SUMMIT ST, LONG BEACH, CA 90810",6
"1500 W LINCOLN ST, LONG BEACH, CA 90810",6
4600 BLK LONG BEACH BLVD LONG BEACH CA 90805,6
"900 BLK GARDENIA AVE, LB 90813",6
100 BLK E NORTON STREET LONG BEACH CA 90805,6
"13000 ACLARE PL, CERRITOS, CA 90703",6
"1700 LINDEN AVE, LONG BEACH, CA 90813",6
"400 E LOMA AVE, LONG BEACH, CA, 90814",6
"3457 STANBRIDGE AVE, LONG BEACH, CA 90808",6
"2500 BLOCK OLIVE AVE, LONG BEACH CA",6
"200 BLK W BROADWAY, LONG BEACH, CA, 90802",6
"1700 LONG BEACH BLVD, LONG BEACH, CA 90813",6
"5300 BLK ATLANTIC AVE, LONG BEACH, CA 90805",6
"3100 BLK CLAREMORE AVE, LONG BEACH, CA 90808",6
"6700 BLK OLIVE AVE, LONG BEACH, CA 90805",6
"5200 BRAYTON AVE, LONG BEACH, CA 90805",6
"6500 E PCH, LB CA 90803",6
"10600 MIDWAY AVE, CERRITOS, CA 90703",6
"400 BLOCK E 55TH ST, LONG BEACH CA",6
"1900 BLK MARTIN LUTHER KING JR AVE, LONG BEACH, CA 90806",6
"1300 STANLEY AVE, LONG BEACH, CA 90804",6
"5100 BLK ATLANTIC AVE, LONG BEACH, CA 90805",6
"1500 BLK HUGHES WAY, LONG BEACH, CA 90810",6
"2200 BLK SANTA FE AVE, LONG BEACH, CA 90810",6
"1000 BLK CEDAR AVE, LONG BEACH, CA 90813",6
"5000 BLK WALNUT AVE, LONG BEACH, CA 90805",6
"800 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90806",6
"1100 BLK E SALT LAKE ST, LONG BEACH, CA 90806",6
"2000 BLK WALNUT AVE, LONG BEACH, CA 90806",6
"3200 BLK E 67TH ST, LONG BEACH, CA 90805",6
"1400 BLK E 5TH ST, LONG BEACH, CA 90802",6
"CASPIAN AVE / W WARDLOW RD, LONG BEACH, CA 90810",6
"1000 BLK CHERRY AVE, LONG BEACH, CA 90813",6
ATLANTIC AND 20TH,6
"195TH ST / BLOOMFIELD AVE, CERRITOS, CA 90703",6
"900 BLK WALNUT AVE, LONG BEACH, CA 90813",6
"1400 BLK E 16TH ST, LONG BEACH, CA 90813",6
"5000 BLK E GARFORD ST, LONG BEACH, CA 90815",6
"1500 BLK E 8TH ST, LONG BEACH, CA 90813",6
"3200 BLK LEMON AVE, SIGNAL HILL, CA 90755",6
"5000 BLK DAISY AVE, LONG BEACH, CA 90805",6
"1500 BLK E 10TH ST, LONG BEACH, CA 90813",6
10700 BLK SOUTH ST,6
"6700 BLK E KEYNOTE ST, LONG BEACH, CA 90808",6
"1000 BLK E OCEAN BLVD, LONG BEACH, CA 90802",6
400 BLK SANTIAGO AVE,6
"200 BLK LOCUST AVE, LONG BEACH, CA 90802",6
"500 BLK W 15TH ST, LONG BEACH, CA 90813",6
"17200 BLK ANTONIO AVE, CERRITOS, CA 90703",6
"4400 BLK MONTAIR AVE, LONG BEACH, CA 90808",6
"1000 BLK LEWIS AVE, LONG BEACH, CA 90813",6
"3300 BLK ATLANTIC AVE, LONG BEACH, CA 90807",6
"2200 BLK W WARDLOW RD, LONG BEACH, CA 90810",6
"3300 BLK CERRITOS AVE, SIGNAL HILL, CA 90755",6
"16900 VALLEY VIEW AVE, CERRITOS, CA 90703",6
3900 BLK LEWIS AVE LB 90813,6
"1900 BLK SAN FRANCISCO AVE, LONG BEACH, CA 90806",6
"500 BLK E VERNON ST, LONG BEACH, CA 90806",6
"170 BLK W BURNETT ST, LONG BEACH, CA 90806",6
"10701 SOUTH ST, CERRITOS, CA 90703",6
"100 BLK REDONDO AVE, LONG BEACH, CA 90803",6
"2100 BLK STEVELY AVE, LONG BEACH, CA 90815",6
"2600 MONTAIR AVE, LONG BEACH, CA 90815",6
"11900 BLK SOUTH ST, CERRITOS, CA 90703",6
"1250 N BELLFLOWER BLVD, LONG BEACH, CA 90840",6
"6000 BLK CHERRY AVE, LONG BEACH, CA 90805",6
6000 BLK E CARSON STREET LONG BEACH CA 90808,6
"2100 BLK LINDEN AVE, LONG BEACH, CA 90806",6
"1400 BLK BRYANT DR E, LONG BEACH, CA 90815",6
"670 BLK E 70TH ST, LONG BEACH, CA 90805",6
"400 BLK CERRITOS AVE, LONG BEACH, CA 90802",6
"1400 BLK ALAMITOS AVE, LONG BEACH, CA 90813",6
"100 BLK W 68TH ST, LONG BEACH, CA 90805",6
"4300 BLK HOWARD AVE, LOS ALAMITOS, CA 90720",6
"1700 BLK CEDAR AVE, LONG BEACH, CA 90813",6
"1300 BLK ORANGE AVE, LONG BEACH, CA 90813",6
"6000 BLK LIME AVE, LONG BEACH, CA 90805",6
"1200 BLK LONG BEACH BLVD, LONG BEACH, CA 90813",6
"900 ALAMITOS AVE, LONG BEACH, CA 90813",6
"13700 BLK DARVALLE ST, CERRITOS, CA 90703",6
"6000 BLK MYRTLE AVE, LONG BEACH, CA 90805",6
"1200 BLK MAGNOLIA AVE, LONG BEACH 90813",6
"18600 BLK B LOOMFIELD, CERR 90703",6
2200 BLK OLIVE AVE LONG BEACH CA 90806,6
"2300 BLK E. ANAHEIM ST, LONG BEACH, CA 90804",6
"2300 BLK E HARDING ST, LONG BEACH, CA 90805",6
"2700 N STUDEBAKER RD, LONG BEACH, CA 90815",6
"2800 BLK CHERRY AVE, SIGNAL HILL, CA 90755",6
"I-710 / W WILLOW ST, LONG BEACH, CA 90810",6
"2800 BLK E 57TH ST, LONG BEACH, CA 90805",6
"2000 BLK E POPPY ST, LONG BEACH, CA 90805",6
