animal_id,crossing
A704414,"500 BLK W PACIFIC COAST HWY, LONG BEACH, CA"
A696137,13500TH BLK OF SEAL BEACH BLVD
A718008,"500 BLOCK E 20TH ST, LONG BEACH CA"
A701766,"500 BLOCK E HILL ST, LONG BEACH CA"
A728272,500 E 1ST ST
A708912,"13P00 BLK E 17TH ST, LONG BEACH CA"
A720632,1400 BLK CEDAR AVE
A695631,1400 BLK CORONADO
A695628,1400 BLK CORONADO
A719718,"5000 BLOCK LBB, LONG BEACH CA"
A712870,"5000 BLOCK LBB, LONG BEACH CA"
A725150,5000 E OCEAN BLVD
A715090,5000 E PCHP
A715089,5000 E PCHP
A715091,5000 E PCHP
A692612,5000 TOYON BAY
A714884,5030 GARDENIA AVE
A735722,1400 BLK E 8TH ST
A628525,"1400 BLK E ANAHEIM ST, LONG BEACH, CA 990813"
A720020,"5100 BLK WILLOW ST, LONG BEACH CA"
A720021,"5100 BLK WILLOW ST, LONG BEACH CA"
A724064,5100 E COLORADO
A703224,5100 LAMPSON
A697774,5200 BLK E 7TH ST
A702777,"5200 BLK E APPIAN WAY, LONG BEACH, CA"
A742667,5200 BLK E FLAGSTONE
A728852,1400 BLK LEWIS AVE
A630252,"5200 BLK LONG BEACH BLVD, LONG BEACH, CA 908005"
A718025,"5200 BLOCK E LAS LOMAS ST, LONG BEACH CA"
A697451,"5200 BLOCK LEMON AVE, LONG BEACH CA"
A713479,5200 E OCEAN
A712811,1400 BLK LURAY ST
A718087,5201 E7TH
A691930,530 BLK LIME AVE
A695486,5300 BLK LONG BEACH BLVD
A695895,1400 BLK ORIZABA LB CA 9080
A722040,"5300 BLOCK ATLANTIC AVE, LONG BEACH CA"
A715437,"5300 BLOCK ATLANTIC AVE, LONG BEACH CA"
A710030,"5300 BLOCK E ANAHEIM RD, LONG BEACH CA"
A726971,"5300 BLOCK E PARKCREST ST, LONG BEACH CA"
A724322,1400 BLK PETERSON AVE
A724324,1400 BLK PETERSON AVE
A725253,1400 BLK PETERSON AVE
A713559,540 E ARTESIA BLVD
A724474,"1400 BLK PINE AVE, LONG BEACH, CA"
A719227,5400 BLK ATLANTIC AVE
A712984,1400 BLK REDONDO AVE
A709277,1400 BLK ROSE AVE
A703385,5400 BLK CALIFORNIA
A464398,"5400 BLK E 2ND ST, LONG BEACH, CA 9803"
A744223,1400 BLK TERMINO AVE
A719855,"1400 BLK W. ANAHEIM ST, LONG BEACH, CA"
A697344,1400 BLK WALNUT AVE
A697347,1400 BLK WALNUT AVE
A697345,1400 BLK WALNUT AVE
A716332,"1400 BLK WALNUT AVE, LONG BEACH, CA"
A733019,"5400 BLK OCEAN BLVD, LONG BEACH, CA 908"
A709375,5400 BLK PARAMOUNT BLVD
A706806,"5400 BLK PINE AVE, LB, CA"
A718532,"5400 BLOCK ATLANTIC AVE, LONG BEACH CA"
A721033,"1400 BLOCK ALAMITOS AVE, LONG BEACH CA"
A708870,"5400 BLOCK CARSON ST, LONG BEACH CA"
A719053,"1400 BLOCK CARTAGENA ST, LONG BEACH CA"
A709318,"5400 BLOCK PARAMOUNT BLVD, LONG BEACH CA"
A719050,"1400 BLOCK CARTAGENA ST, LONG BEACH CA"
A731175,"1400 BLOCK CHESTNUT AVE, LONG BEACH CA"
A721489,"1400 BLOCK CHESTNUT AVE, LONG BEACH CA"
A741621,"1400 BLOCK E 10TH ST, LONG BEACH CA"
A735984,"1400 BLOCK E 4TH ST, LONG BEACH CA"
A706728,"1400 BLOCK E PHILLIPS ST, LONG BEACH CA"
A706729,"1400 BLOCK E PHILLIPS ST, LONG BEACH CA"
A742037,"1400 BLOCK E PHILLIPS ST, LONG BEACH CA"
A728290,"1400 BLOCK E SILVA ST, LONG BEACH CA"
A722330,"1400 BLOCK LBB, LONG BEACH CA"
A699308,5500 ACKERFIELD
A725652,"1400 BLOCK LEMON AVE, LONG BEACH CA"
A702086,"1400 BLOCK LINDEN AVE, LONG BECH CA"
A703219,5500 BLK ACKERFIELD
A693062,5500 BLK AZURE WAY
A700593,5500 BLK DAIRY AVE
A223724,5500 BLK LEMON AVE
A701816,5500 BLK LONG BEACH BLVD
A735027,"5500 BLK LONG BEACH BLVD, LONG BEACH"
A721016,"5500 BLOCK E PCH, LONG BEACH CA"
A721938,"5500 BLOCK E PCH, LONG BEACH CA"
A721937,"5500 BLOCK E PCH, LONG BEACH CA"
A721934,"5500 BLOCK E PCH, LONG BEACH CA"
A735102,5500 BLOCK LBB
A714670,"5500 BLOCK LBB, LONG BEACH CA"
A743731,"5500 BLOCK ORANGE AVE,. LONG BEACH CA"
A744542,"5500 E CARSON ST, LB CA"
A720623,"14200 BLOCK WHITEROCK DR, LA MIRADA CA"
A726604,147 E 67TH ST
A715101,55TH AND ATLANTIC
A712601,1500 BLK ATLANTIC AVE
A706281,"5600 BLOCK DAIRY AVE, LONG BEACH CA"
A720101,"5600 BLOCK E OCEAN BLVD, LONG BEACH CA"
A709139,"5600 BLOCK PARAMOUNT AVE, LONG BEACH"
A715875,"1500 BLK E 68TH ST, LONG BEACH, CA"
A706873,"5600 BLOCK WALNUT AVE, LONG BEACH CA"
A691257,5609 LESLIE AVE
A708103,1500 BLK HARDWICK ST
A697330,5700 BLK VERNON ST
A718870,"5700 BLOCK KILLDEE ST, LONG BEACH CA"
A722343,"5800 BLK E APPIAN WY, LONG BEACH, CA"
A704454,"1500 BLK ORIZABA AVE, LONG BEACH CA"
A718140,1500 BLK PACIFIC AVE
A744201,5800 BLK E OAKBROOK ST
A740537,1500 BLK PIER F
A734260,1500 BLK W 31ST
A707623,"5800 BLK LOS ARCOS ST, LONG BEACH CA"
A742518,"5800 BLOCK CHERRY AVE, LONG BEACH CA"
A719707,"5800 BLOCK CHERRY AVE, LONG BEACH CA"
A708026,"5800 BLOCK CHERRY AVE, LONG BEACH CA"
A705058,"5800 BLOCK CHERRY AVE, LONG BEACH CA"
A742837,"5800 BLOCK E KILLDEE ST, LONG BEACH CA"
A500749,"5800 BLOCK MYRTLE AVE, LONG BEACH CA"
A738356,"5800 BLOCK ORANGE AVE, LONG BEACH CA"
A706489,"1500 BLOCK CHESTNUT AVE, LONG BEACH CA"
A717897,"1500 BLOCK E 23RD ST, SIGNAL HILL CA"
A701675,5800 E SPRING
A716457,"1500 BLOCK JUNIPERO AVE, LONG BEACH CA"
A699318,"1500 BLOCK LOMA AVE, LONG BEACH CA"
A699322,"1500 BLOCK LOMA AVE, LONG BEACH CA"
A699317,"1500 BLOCK LOMA AVE, LONG BEACH CA"
A728632,"1500 BLOCK STANTON AVE, LONG BEACH CA"
A706973,"1500 BLOCK W LINCOLN ST, LONG BEACH CA"
A706971,"1500 BLOCK W LINCOLN ST, LONG BEACH CA"
A740633,5900 BLK DEFOREST
A714980,5900 BLK E 7TH ST
A720812,5900 BLK E APPIAN WAY
A699660,"1500 W SUMMIT ST, LONG BEACH CA"
A723931,"5900 BLOCK CCALIFORNIA AVE, LONG BEACH CA"
A704032,"5900 BLOCK E CARSON ST, LONG BEACH"
A728588,"5900 BLOCK E NAPLES PLZ, LONG BEACH CA"
A729010,"5900 BLOCK LIME AVE, LONG BEACH CA"
A725277,1600 BLK APPLETON ST
A692690,1600 BLK ATLANTIC
A707717,"600 BLK ANAHEIM ST, LONG BEACH CA"
A733878,600 BLK ATLANTIC AVE
A694708,"1600 BLK ATLANTIC AVE, LONG BEACH, CA"
A729019,600 BLK CORONADO AVE
A720924,1600 BLK E 68TH ST
A725270,"600 BLK PIER D, LONG BEACH, CA"
A718772,"1600 BLK E WILLOW AVE, SIGNAL HILL, CA"
A709080,"600 BLK W 5TH ST, LONG BEACH CA"
A701204,1600 BLK GOLDEN RAIN RD
A701205,1600 BLK GOLDEN RAIN RD
A701202,1600 BLK GOLDEN RAIN RD
A725326,600 BLK W 6TH ST
A713284,"1600 BLK LOCUST AVE, LONG BEACH, CA"
A714843,"600 BLOCK CERRITOS AVE, LONG BEACH CA"
A742563,"600 BLOCK ESTHER ST, LONG BEACH CA"
A742431,"600 BLOCK LOMA AVE, LONG BEACH CA"
A718577,"600 BLOCK LOMA AVE, LONG BEACH CA"
A718580,"600 BLOCK LOMA AVE, LONG BEACH CA"
A726603,"600 BLOCK VIA BAROLA , LONG BEACH CA"
A713591,"600 BLOCK W 17TH ST, LONG BEACH CA"
A713587,"600 BLOCK W 17TH ST, LONG BEACH CA"
A713590,"600 BLOCK W 17TH ST, LONG BEACH CA"
A713585,"600 BLOCK W 17TH ST, LONG BEACH CA"
A738852,"600 BLOCK W 8TH ST, LONG BEACH CA"
A701259,"600 BLOCK W COWLES, LONG BEACH CA"
A704767,600 E 1ST ST
A691926,1600 BLK PACIFIC COAST HWY
A721051,1600 BLK PACIFIC COAST HWY
A739262,1600 BLK PINE AVE
A739260,1600 BLK PINE AVE
A697406,"1600 BLK PINE AVE, LONG BEACH, CA"
A720957,"1600 BLOCK CASPIAN AVE, LONG BEACH CA"
A718744,6000 BLK LBB
A668786,"1600 BLOCK E BAILEY WAY, LONG BEACH CA"
A709484,"1600 BLOCK E WILLOW ST, SIGNAL HILL CA"
A721020,"1600 BLOCK VICTORY RD, TUSTIN CA"
A721026,"1600 BLOCK VICTORY RD, TUSTIN CA"
A721021,"1600 BLOCK VICTORY RD, TUSTIN CA"
A721034,"1600 BLOCK VICTORY RD, TUSTIN CA"
A702400,"1600 BLOCK W 9TH ST, LONG BEACH CA"
A701623,1600 LOCUST
A741611,"6000 BLOCK LBB, LONG BEACH CA"
A726129,"6000 BLOCK LINDEN AVE, LONG BEACH CA"
A726124,"6000 BLOCK LINDEN AVE, LONG BEACH CA"
A745042,"6000 BLOCK OAKBROOK ST, LONG BEACH CA"
A701581,"6100 BLK CARSON ST, LONG BEACH CA"
A720810,"16200 BLK DOWNEY AVE, PARAMOUNT, CA"
A715221,"6100 BLK LOYNES DR, LONG BEACH, CA"
A708599,"16200 BLOCK PIUMA AVE, CERRITO CA"
A708597,"16200 BLOCK PIUMA AVE, CERRITO CA"
A706773,"6100 BLOCK ATLANTIC AVE, LONG BEACH CA"
A710839,"6100 BLOCK CHERRY AVE, LONG BEACH CA"
A707231,"6100 BLOCK E KEYNOTE ST, LONG BEACH CA"
A726597,"6100 BLOCK E WALTON ST, LONG BEACH CA"
A726599,"6100 BLOCK E WALTON ST, LONG BEACH CA"
A709014,"6100 BLOCK JOHN AVE, LONG BEACH CA"
A706606,"6100 BLOCK LIME AVE, LONG BEACH CA"
A701198,6200 BLK CHERRY AVE
A740380,6200 BLK E EL PASEO ST LONG BEACH
A717147,"16900 BLOCK MARIA AVE, CERRITOS CA"
A710027,"6200 BLOCK DE FOREST AVE, LONG BEACH CA"
A732688,"6200 BLOCK EMERALD COVE, LONG BEACH CA"
A709286,"6200 BLOCK LEMON AVE, LONG BEACH CA"
A697382,6200 CARITA AVE
A475642,6200 E CONANT
A706198,1700 BLK 53RD ST
A699795,6300 ATLANTIC AVE
A731042,6300 BLK LEMON AVE
A722639,1700 BLK CHERRY AVE
A709271,1700 BLK CHERRY AVE
A720731,"1700 BLK CORONADO AVE, LONG BEACH, CA"
A741054,"6300 BLOCK E STEARNS ST, LONG BEACH CA"
A707192,1700 BLK E 4TH ST
A697931,6400 BLK ATLANTIC AVE
A728075,1700 BLK E PLYMOUTH
A595897,1700 BLK FREEMAN AVE
A702083,"6400 BLK WILLOW ST, LONG BEACH CA"
A714241,"6400 BLOCK ATLANTIC AVE, LONG BEACH CA"
A714452,"6400 BLOCK SAINT LOUIS AVE, LONG BEACH CA"
A699663,6400 E STEARNS
A673231,"1700 BLK LOCUST AVE, LONG BEACH, CA 9081`3"
A710417,1700 BLK MAGNOLIA AVE
A722517,1700 BLK MAGNOLIA AVE
A714231,6500 BLK ATLANTIC AVE
A695560,1700 BLK N STUDEBAKER RD
A707641,6500 BLK E SPRING ST
A697795,1700 BLK SHERMAN PL
A703516,"6500 BLK OBISPO AVE, LONG BEACH, CA"
A699326,6500 BLK OF LEMON
A489438,6500 BLK OF LEMON AVE
A707288,"1700 BLOCK ATLANTIC AVE, LONG BEACH CA"
A702595,"1700 BLOCK ATLANTIC AVE, LONG BEACH CA"
A706171,"1700 BLOCK BELLFLOWER BLVD, LONG BEACH"
A736746,1700 BLOCK CHERRY AVE. LONG BEACH CA
A725630,"1700 BLOCK PALO VERDE AVE, LONG BEACH CA"
A719712,"1700 BLOCK PARK AVE, LONG BEACH CA"
A727298,"1700 BLOCK TRIBUNE CT, LONG BEACH CA"
A714598,"6500 BLOCK E HARCO ST, LONG BEACH CA"
A708588,"6500 BLOCK E SPRING ST, LONG BEACH"
A699583,"6500 BLOCK PAGEANTRY ST, LONG BEACH CA"
A702167,651 OBISPO
A693726,1700 MAGNOLIA AVE
A697350,1700 W CANTON ST
A696189,6600 BLK MYRTLE AVE
A697355,1700 W CANTON ST
A715290,6700 BLK CHERRY AVE
A707191,17100 BLK MAPES AVE
A717353,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717358,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A717354,"6700 BLK E DE LEON AVE, LONG BEACH, CA"
A716751,"6700 BLK E PACIFIC COAST HWY, LONG BEACH, CA"
A722707,6700 BLK GARDENIA AVE
A697419,6700 BLK LEMON AVE
A697418,6700 BLK LEMON AVE
A702531,17300 VICKIE
A704331,"6700 BLOCK ATLANTIC AVE, LONG BEACH CA"
A703698,"6700 BLOCK DOWNEY AVE, LONG BEACH"
A702589,"17800 BLOCK NEWBROOK AVE, CERRITOS CA"
A722113,17900 BLK SYBRANDY AVE
A739303,"17900 BLOCK GERRITT PL, CERRITOS CA"
A739302,"17900 BLOCK GERRITT PL, CERRITOS CA"
A713688,17TH AND ATLANTIC
A691064,6800 BLK COACHELLA AVE
A693798,1800 BELLFLOWER
A715566,6800 BLK KEYNOTE ST
A715568,6800 BLK KEYNOTE ST
A715567,6800 BLK KEYNOTE ST
A701777,"6800 BLK LEMON AVE, LONG BEACH, CA"
A721859,"6800 BLOCK CHERRY AVE, LONG BEACH CA"
A741736,"6800 BLOCK CHERRY AVE, LONG BEACH CA"
A728790,"6800 BLOCK LEMON AVE, LONG BEACH CA"
A728788,"6800 BLOCK LEMON AVE, LONG BEACH CA"
A728789,"6800 BLOCK LEMON AVE, LONG BEACH CA"
A713374,"6800 BLOCK PARAMOUNT BLVD, LONG BEACH CA"
A715431,1800 BLK E HILL ST
A708789,1800 BLK E OCEAN AVE
A707066,6900 BLK CHERRY AVE
A701875,1800 BLK E POPPY ST
A711655,"6900 BLK COACHELLA AVE, LONG BEACH CA"
A705304,1800 BLK LOCUST AVE
A706719,6900 BLK PARAMOUNT BLVD
A742816,6900 BLK SEASIDE WALK
A715862,"6900 BLOCK EASTONDALE AVE, LONG BEACH CA"
A721144,6900 CHERRY AVE
A708890,6900 E KEYNOTE
A702229,6900 E PARAPET
A707664,700 BLK ALAMITOS
A703044,"700 BLK CHERRY AVE, LONG BEACH, CA"
A706232,1800 BLK N BRITTON DR
A708641,700 BLK E 11TH ST
A704266,"700 BLK E 4TH ST, LONG BEACH CA"
A711918,1800 BLK PINE AVE
A716599,1800 BLK PINE AVE
A704438,700 BLK LIME
A699619,1800 BLK W 29TH ST LB CA 908010
A697827,"700 BLK W 11TH ST, LONG BEACH CA"
A713329,"700 BLK W ESTHER ST, LONG BEACH CA"
A737116,700 BLK W OCEAN
A717330,"1800 BLOCK CHERRY AVE, LONG BEACH CA"
A720956,"1800 BLOCK CLARK AVE, LONG BEACH CA"
A720971,"1800 BLOCK E 63RD ST, LONG BEACH CA"
A720972,"1800 BLOCK E 63RD ST, LONG BEACH CA"
A719971,"1800 BLOCK LOCUST AVE, LONG BEACH CA"
A717468,"700 BLOCK CORONADO AVE, LONG BEACH CA"
A719973,"1800 BLOCK LOCUST AVE, LONG BEACH CA"
A714592,"700 BLOCK DAWSON AVE, LONG BEACH CA"
A717068,"1800 BLOCK LONG BEACH BLVD, LONG BEACH CA"
A697261,"700 BLOCK ELM AVE, LONG BEACH CA"
A738914,"1800 BLOCK OLIVE AVE, LONG BEACH CA"
A702259,"700 BLOCK LINDEN AVE, LONG BEACH CA"
A738915,"1800 BLOCK OLIVE AVE, LONG BEACH CA"
A713047,"700 BLOCK PINE AVE, LONG BEACH CA"
A714724,"700 BLOCK SANTIAGO AVE, LONG BEACH CA"
A725901,"1800 BLOCK OREGON AVE, LONG BEACH CA"
A706831,"1800 BLOCK PACIFIC AVE, LONG BEACH CA"
A703540,"1800 BLOCK PCH, LONG BEACH CA"
A697605,"1800 BLOCK PELORUS, SB"
A738590,"1800 BLOCK W CANTON ST, LONG BEACH CA"
A717124,700 ELM
A738592,"1800 BLOCK W CANTON ST, LONG BEACH CA"
A738589,"1800 BLOCK W CANTON ST, LONG BEACH CA"
A695874,700 GLADYS
A716177,"1800 BLOCK XIMENO AVE, LONG BEACH CA"
A709273,700 MEDIO STREET
A700629,1800 GLADYS
A728863,7000 BLK E SPRING STREET
A685010,7000 BLK SPRING STREET LONG BEACH CA
A733256,"710 FREEWAY AND 405 FREEWAY, LONG BEACH CA"
A734074,"710 FREEWAY AT ARTESIA BLVD, LONG BEACH CA"
A732450,"7-10 FREEWAY NEAR LB BLVD EXIT, LONG BEACH CA"
A700293,"18000BLOCK HARVEST , CERRITOS"
A742170,710 FWY
A700294,"18000BLOCK HARVEST , CERRITOS"
A694329,710 FWY BY 7TH ST
A744735,710 SB AT WILLOW
A742577,7100 BLK BERNER ST
A713481,18300 AND CRUSADER
A722914,"18600 BLK BLOOMFIELD AVE, CERRITOS, CA"
A714162,7200 BLK CARSON BLVD LONG BEACH CA
A711788,18600 BLOOMFIELD
A692558,7200 BLK E OCEAN BLVD
A700046,7200 E OCEAN
A717040,"7500 BLK E WARDLOW RD, LONG BEACH, CA"
A725289,"7500 BLOCK E CARSON ST, LONG BEACH CA"
A732941,"7500 BLOCK E CARSON ST, LONG BEACH CA"
A724056,"7500 BLOCK E SPRING ST, LONG BEACH CA"
A739008,"7500 BLOCK E SPRING ST, LONG BEACH CA"
A741490,"7500 BLOCK E SPRING ST, LONG BEACH CA"
A704444,1900 BLK 63RD ST
A704442,1900 BLK 63RD ST
A728265,7500 E PCH
A703121,1900 BLK CASPIAN
A703122,1900 BLK CASPIAN
A727111,7550 E SPRING
A632786,"7550 E SPRING ST, LONG BEACH, CA 908O5"
A706786,7575 WARDLOW RD
A733104,"7600 BLOCK ROSECRANS AVE, PARAMOUNT CA"
A712101,"1900 BLK E 2ND ST, LONG BEACH, CA"
A720694,7600 E SPRING ST
A716595,"7700 BLK E SPRING ST, LONG BEACH"
A745180,"7700 BLK E SPRING ST, LONG BEACH, CA 908015"
A716230,7700 BLK SPRING ST
A712804,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A716625,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A700382,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A715551,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A741643,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A709733,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A720132,"7700 BLOCK E SPRING ST, LONG BEACH CA"
A691461,7700 E SPRING ST
A743187,"1900 BLK LOCUST AVE, LONG BEACH, CA"
A698052,7700 E SPRING ST
A695776,7700 E SPRING ST
A695770,7700 E SPRING ST
A695519,7700 E SPRING ST
A695774,7700 E SPRING ST
A696811,7700 E SPRING ST
A695771,7700 E SPRING ST
A729738,7700 E SPRING ST
A740093,7700 E SPRING ST
A740817,"7700 E SPRING ST, LONG BEACH CA"
A740814,"7700 E SPRING ST, LONG BEACH CA"
A740816,"7700 E SPRING ST, LONG BEACH CA"
A714378,1900 BLK PASADENA
A712282,"1900 BLK RAYMOND AVE, SIGNAL HILL CA"
A725720,"1900 BLK WALNUT AVE, LONG BEACH, CA"
A694397,1900 BLOCK E 6TH ST
A694396,1900 BLOCK E 6TH ST
A738984,"1900 BLOCK ORIZABA AVE, SIGNAL HILL CA"
A712988,1900 RAYMOND
A712989,1900 RAYMOND
A717700,7700 E SPRING STREET
A698133,7700 E. SPRING ST
A704830,7700 E. SPRING ST
A696493,7700 E.SPRING ST
A709275,7700 E.SPRING ST
A705239,7700 E.SPRING ST
A711829,7700TH BLK OF E SPRING ST
A722120,"19000 BLK BLOOMFIELD AVE, CERRITOS"
A711835,7700TH BLK OF E SPRING ST
A696740,7700TH BLK OF E SPRING ST
A698048,770O E SPRING ST
A704862,"7800 BLOCK E. GARNER ST, LONG BEACH CA"
A710379,19000 PIOINEER
A721632,190TH BLK OF VOLK ST
A694293,7800 E WILLOW
A699212,788 DAWNSON AVE
A699212,788 DAWNSON AVE
A709533,19200 BLK STUDEBAKER RD
A709488,"19200 BLOCK BENFIELD AVE, CE"
A627519,7TH ST AND ORANGE LB CA
A732600,800 BLK CERRITOS AVE
A734449,"19600 NORMANDIE, CE, CA90703"
A708049,19700 BLOOMFIELD
A713079,800 BLK GAVIOTA AVE
A713425,"19900 BLK GRIDLEY RD, CERRITOS CA"
A741681,"19900 BLOCK FAGAN AVE, CERRITOS CA"
A741587,"19900 BLOOMFIELD AVE, CERRITOS CA"
A709155,"800 BLK NEWPORT AVE, LONG BEACH, CA"
A714885,800 BLK OF EAST OCEAN
A717309,"800 BLK OLIVE AVE, LONG BEACH, CA"
A696942,"800 BLK PACIFIC COAST HWY, LONG BEACH CA"
A682798,"800 BLK STANLEY AVE, LONG BEACH, CA 908"
A738853,"800 BLOCK E OCEAN BLVD, LONG BEACH CA"
A711412,"800 BLOCK ORIZABA AVE, LONG BEACH"
A728243,"800 BLOCK W 33RD WAY, LONG BEACH CA"
A687132,"800 BLOCK W 34TH ST, LONG BEACH CA"
A717889,800 MAINE
A739556,200 BLK CHERRY AVE
A699410,800 OCEAN AVE
A694955,800 SEAL BEACH BLVD
A722060,200 BLK E 46TH ST
A716222,8000 BLK TARMA ST
A716218,8000 BLK TARMA ST
A722448,"8000 BLOCK AINSWORTH LN, LA PALAMA CA"
A722449,"8000 BLOCK AINSWORTH LN, LA PALMA"
A722452,"8000 BLOCK AINSWORTH LN, LA PALMA CA"
A712342,200 BLK E 67TH ST
A711488,"8100 BLOCK E TIMOR ST, LONG BEACH CA"
A711490,"8100 BLOCK E TIMOR ST, LONG BEACH CA"
A717514,"8100 BLOCK E TURBO ST, LONG BEACH CA"
A717515,"8100 BLOCK E TURBO ST, LONG BEACH CA"
A717517,"8100 BLOCK E TURBO ST, LONG BEACH CA"
A745125,"8100 BLOCK E WARDLOW RD, LONG BEACH CA"
A713158,200 BLK E 67TH WAY
A634099,200 BLK E 67TH WAY
A736598,"8200 BLOCK TULA AVE, LONG BEACH CA"
A729653,"200 BLK E 67TH WAY, LONG BEACH, CA"
A705203,8500 BLK RAMONA ST
A717321,"8900 BLOCK MINER ST, LOS ANGELES CA"
A700705,200 BLK E 69TH WAY
A725278,900 BLK ALAMITOS AVE
A720269,"900 BLK ALAMITOS AVE, LONG BEACH, CA"
A714594,200 BLK E ALLINGTON ST
A696142,900 BLK CLAIRBORNE DR
A704799,"200 BLK E BROADWAY AVE, LONG BEACH CA"
A738148,900 BLK GAVIOTA AVE
A714099,"900 BLK JUNIPERO AVE, LONG BEACH, CA"
A704449,"900 BLK LOMA VISTA AVE, LB 90"
A628042,"200 BLK LONG BEACH BLVD, LONG BEACH, CA 908002"
A706337,200 BLK LOUISE
A717045,"200 BLK LOUISE ST, LONG BEACH CA"
A697933,200 BLK MOUNTAIN VIEW
A708489,"900 BLOCK DAISY AVE, LONG BEACH CA"
A697557,"900 BLOCK E 10TH ST, LONG BEACH CA"
A741337,"900 BLOCK SILVA ST, LONG BEACH CA"
A741335,"900 BLOCK SILVA ST, LONG BEACH CA"
A741470,"900 BLOCK W CHESTER PL, LONG BEACH CA"
A718731,"9000 BLK BRIGHT AVE, WHITTIER, CA"
A717323,91 FREEWAY AT CARMENITA ROAD
A709538,"91 FREEWAY AT CHERRY AVE, LONG BEACH CA"
A722342,91 FREEWAY AT CHERRY ST
A716110,91 FREEWAY AT DOWN AVE
A705230,91 W. FWY AND CHERRY AVE
A705229,91 W. FWY AND CHERRY AVE
A711810,"9100 BLOCK ETHEL ST, CYPRESS CA"
A736831,970 W CHESTER PL LONG BEACH CA
A723162,ABANDONED AT SHELTER
A723164,ABANDONED AT SHELTER
A708922,ATLANTIC AND 20TH
A708926,ATLANTIC AND 20TH
A708924,ATLANTIC AND 20TH
A704858,"200 BLOCK BENNETT AVE, LONG BEACH CA"
A715499,"200 BLOCK E 25TH ST, LONG BEACH CA"
A715498,"200 BLOCK E 25TH ST, LONG BEACH CA"
A723823,"200 BLOCK E 25TH ST, LONG BEACH CA"
A712411,"200 BLOCK E 67TH WAY, LONG BEACH CA"
A712404,"200 BLOCK E 67TH WAY, LONG BEACH CA"
A712409,"200 BLOCK E 67TH WAY, LONG BEACH CA"
A742821,"200 BLOCK E HOME ST, LONG BEACH CA"
A706820,"200 BLOCK E LOUISE ST, LONG BEACH"
A709286,"200 BLOCK E VERNON ST, LONG BEACH"
A741580,"200 BLOCK W 5TH ST, LONG BEACH CA"
A713087,"200 BLOCK W 67TH WAY, LONG BEACH CA"
A718114,"200 BLOCK W 6TH ST, LONG BEACH CA"
A694416,ATLANTIC BLVD AND ARTESIA BLVD
A704327,"BALL ROAD AND VALLEY VIEW, CYPRESS"
A464398,BELLFLOWER AND ELLIOTST
A721906,"BERTH 49 W PIER D ST, LONG BEACH, CA"
A721905,"BERTH 49 W PIER D ST, LONG BEACH, CA"
A721903,"BERTH 49 W PIER D ST, LONG BEACH, CA"
A707075,"BIXBY PARK 130 CHERRY AVE, LONG BEACH"
A736707,"BLOCK PACIFIC AVE, LONG BEACH CA"
A706668,"BLOOMFIELD AND SOUTH ST, CERRITOS CA"
A697340,CENTER
A698854,"200 NEWPORT AVE, LONG BEACH, CA 9080"
A699665,200 TIVOLI
A744262,CHERRY AVENUE PARK
A714145,"CHESTNUT AND ANAHEIM, LONG BEACH CA"
A726145,"2000 BLK ALAMITOS AVE, LB"
A726144,"2000 BLK ALAMITOS AVE, LB"
A701784,COLORADO LAGOON NEAR APPIAN WAY
A701786,COLORADO LAGOON NEAR APPIAN WAY
A709277,2000 BLK ANAHEIM ST
A702828,COMPTON (ADD UNKNOWN)
A701275,CP COULDNT REMEMBER
A709879,"2000 BLK BALTIC AVE, LONG BEACH CA"
A709880,"2000 BLK BALTIC AVE, LONG BEACH CA"
A633591,2000 BLK CEDAR AVE
A716133,DOWN BY THE BEACH
A698462,"2000 BLK COLUMBIA ST, LONG BECH CA"
A706997,"2000 BLK E WILLOW ST, LONG BEACH"
A720472,2000 BLK LEWIS AVE
A719340,"2000 BLK OLIVE AVE, LB90806"
A717388,2000 BLK ORANGE AVE
A692424,E SEVENTH ST AND REDONDO AVE
A681384,2000 BLK RIVER
A742899,EL DORADO NATURE CENTER
A682336,"EL DORADO PARK AREA 3, LONG BEACH CA"
A700615,"EL DORADO PARK, LONG BEACH"
A708558,ELM/PLYMOUTH AVE
A728741,"2000 BLOCK ALAMITOS AVE, SIGNAL HILL CA"
A712649,"2000 BLOCK LEMON AVE, LONG BEACH CA"
A714353,"2000 BLOCK LIME AVE, LONG BEACH CA"
A726969,"2000 BLOCK OCEAN BLVD, LONG BEACH CA"
A707851,"2000 BLOCK OLIVE AVE, LONG BEACH CA"
A733141,"GERALD DESMOND BRIDGE, LONG BEACH, CA"
A723241,"2000 BLOCK SAINT LOUIS AVE, SIGNAL HILL"
A708907,HEARTWELL PARK
A719275,"2000 SAN GABRIEL AVE, LONG BEACH CA"
A721070,LEFT AT FRONT DOOR
A694318,LEFT AT FRONT DOOR
A740720,LEFT IN PLOT
A726239,"20000 BLK AVENIDA PAMPLONA, CERRITOS CA"
